"ลำดับ","รหัสหน่วยงานกระทรวง","ชื่อหน่วยงานกระทรวง","รหัสหน่วยงานกรม","ชื่อหน่วยงานกรม","ปีงบประมาณ","ได้รับงบประมาณ(ลบ.)","เบิกจ่ายไป(ลบ.)","เบิกจ่ายไป(%)","เบิกจ่ายไป(%)"
"90","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09008","กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","2568","669.1975","604.79503956","90.376000"
"91","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09009","กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช","2568","11344.6697","10872.87520529","95.841000"
"92","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09011","สำนักงานนโยบายและแผนทรัพยากรธรรมชาติและสิ่งแวดล้อม","2568","1467.3836","920.31052451","62.718000"
"93","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09012","กรมป่าไม้","2568","5071.5384","4865.6351407","95.940000"
"94","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09013","สำนักงานพัฒนาเศรษฐกิจจากฐานชีวภาพ (องค์การมหาชน)","2568","134.0192","134.0192","100.000000"
"95","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09014","องค์การบริหารจัดการก๊าซเรือนกระจก (องค์การมหาชน)","2568","156.332","156.332","100.000000"
"96","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11002","สำนักงานปลัดกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","2568","857.5945","530.20338239","61.824000"
"97","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11004","กรมอุตุนิยมวิทยา","2568","1898.8345","1766.66983997","93.040000"
"98","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11005","สำนักงานสถิติแห่งชาติ","2568","1323.5569","1301.78300251","98.355000"
"99","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11006","สำนักงานส่งเสริมเศรษฐกิจดิจิทัล","2568","1800.343","1800.343","100.000000"
